driver_id,start_time,end_time,start_location,end_location
51,1980-01-26 09:44:13 +0000,1980-01-26 10:28:11 +0000,"80.48185204312011, -99.23999244300742","-3.399240540594249, -118.37008908944168"
52,1999-06-13 00:36:27 +0100,1999-06-13 02:03:34 +0100,"40.19534866259096, 136.41868066836366","-12.981987559858112, 135.87163727778153"
53,1972-10-29 22:17:31 +0000,1972-10-29 23:45:26 +0000,"-63.34018130042494, -78.71039312427754","-77.69125143692004, -158.63728578557226"
54,1995-04-03 03:53:44 +0100,1995-04-03 06:37:07 +0100,"-87.4806862190719, -126.47715765553743","-29.942682508303484, 20.80291830675523"
55,2001-06-06 23:45:26 +0100,2001-06-07 02:22:42 +0100,"78.50902497561964, 90.08302208382594","-25.6703765867301, 111.77099938941763"
56,1997-05-10 18:30:23 +0100,1997-05-10 20:10:03 +0100,"55.70410503576767, -65.52417352872423","49.24857643971313, -135.7968343951169"
57,1981-07-16 12:56:26 +0100,1981-07-16 12:56:44 +0100,"21.028539722294326, -1.7632720233091277","-6.551286443634382, 39.83299555760604"
58,2000-12-27 06:31:15 +0000,2000-12-27 07:44:07 +0000,"-56.561262489220276, -160.40933140362299","89.43275122385168, 172.24352803508827"
59,2007-11-28 10:44:04 +0000,2007-11-28 12:38:31 +0000,"-58.05267190285497, -106.47422491444512","-78.72776740480839, 179.43499954728702"
60,2011-12-18 16:44:00 +0000,2011-12-18 16:53:53 +0000,"76.4383338213384, -71.40541471651953","-17.319724623081825, -101.2048065682851"
61,1986-05-31 03:44:59 +0100,1986-05-31 06:21:46 +0100,"78.43884606492568, 19.41448691288062","65.70652795494465, -97.53060337272048"
62,2000-03-13 09:29:27 +0000,2000-03-13 10:37:56 +0000,"72.30239629401004, -100.96835810305193","-31.22858004188479, -131.56943975533557"
63,1996-10-06 11:27:52 +0100,1996-10-06 13:51:41 +0100,"76.31540467381157, 24.58744257227056","62.07734698156196, 54.710169840512634"
64,1979-12-12 19:20:27 +0000,1979-12-12 19:48:50 +0000,"-43.43470851484203, 119.81939375416931","-50.823372264446604, -103.3751341377472"
65,1972-10-31 17:32:21 +0000,1972-10-31 19:22:47 +0000,"-14.26086151680677, 10.635856974348826","-11.684425027825696, 107.05218708153342"
66,1975-08-16 03:18:36 +0100,1975-08-16 04:33:52 +0100,"35.674306433092354, 98.57448667405242","71.39408394703102, 3.672006075213204"
67,1979-04-12 07:58:29 +0100,1979-04-12 08:48:49 +0100,"26.842756302652987, -76.85447640701572","41.342594292702415, -171.79288007013946"
68,1988-02-19 15:14:18 +0000,1988-02-19 17:30:40 +0000,"-7.297709566022704, -18.8399730658883","54.11848200389642, 63.905572230263886"
69,1993-11-30 02:23:48 +0000,1993-11-30 03:54:54 +0000,"83.95399803929675, -146.01827849215786","-79.62168293321906, 111.58078853605872"
70,1995-07-17 17:19:59 +0100,1995-07-17 19:35:49 +0100,"73.6918012731904, -140.08029110838794","-35.37078374253073, 146.2703668718878"
71,2000-07-25 10:17:25 +0100,2000-07-25 12:54:45 +0100,"-40.44514126949374, -83.25127306159193","11.194352900081185, 116.43623049630304"
72,2001-10-27 16:12:29 +0100,2001-10-27 18:52:01 +0100,"61.24902737319124, -122.19560922795074","-26.650117029859075, 1.9307108683892125"
73,1983-04-25 08:35:23 +0100,1983-04-25 10:05:04 +0100,"-76.36897058911, 67.038193106779","-71.09975579052022, -123.88242196180256"
74,2001-06-27 18:55:21 +0100,2001-06-27 21:03:04 +0100,"-80.71298414215228, 126.77239749813526","-1.6555767849050653, 131.93229743336468"
75,1972-04-29 15:09:42 +0100,1972-04-29 17:20:05 +0100,"64.31098753709935, -72.75261931902762","1.404629842526134, -136.65307928423726"
76,1978-02-03 08:06:27 +0000,1978-02-03 09:22:30 +0000,"-31.366269017859935, -33.96121617364548","-74.84185083723358, -7.816743756316981"
77,1979-09-12 07:31:40 +0100,1979-09-12 07:55:42 +0100,"27.047753381414807, -177.21201036362848","-65.1749751029225, 128.19317104422385"
78,1987-06-17 06:31:52 +0100,1987-06-17 08:04:23 +0100,"-74.30598762253632, -51.486581902006264","29.45100448552293, 52.28317284490225"
79,1973-09-29 19:53:25 +0100,1973-09-29 21:38:32 +0100,"-12.33394440045933, -155.39301181671436","63.11654707777541, -54.58459536450161"
80,1987-01-19 02:11:54 +0000,1987-01-19 02:18:19 +0000,"-44.005362711581306, -8.667181869023636","-26.203451265412234, 72.88144645317314"
81,1970-08-03 09:40:47 +0100,1970-08-03 10:41:34 +0100,"-25.089660761573995, -52.015283855957534","48.63683377474422, -64.91391872211662"
82,1989-06-29 14:55:00 +0100,1989-06-29 16:33:32 +0100,"-76.25948956667067, -57.581869797703504","39.15771286294793, -127.44096040694728"
83,1991-09-28 14:48:16 +0100,1991-09-28 15:49:06 +0100,"-63.39586787661642, -96.44575664114348","-36.01638095369992, 91.0839474497738"
84,1974-11-25 18:06:29 +0000,1974-11-25 20:52:24 +0000,"3.6736285532557105, 123.75984069885845","-33.71748424250238, -47.92882489807073"
85,1976-05-21 12:45:53 +0100,1976-05-21 13:38:29 +0100,"44.19952943162531, -87.18211979920252","-21.508391784317837, 102.41121318803164"
86,1978-08-24 02:30:23 +0100,1978-08-24 04:22:10 +0100,"-23.049893189721047, -155.3354034439558","-63.70391980806828, 113.46859156982958"
87,1974-10-09 21:52:26 +0100,1974-10-09 23:50:24 +0100,"-20.973649716223605, -44.573257863046365","11.223700220612116, 174.23453220160332"
88,1993-10-11 04:27:09 +0100,1993-10-11 05:42:16 +0100,"50.972195719619776, -67.26559428893928","7.247525950331379, 78.16597766675875"
89,1992-11-16 19:26:21 +0000,1992-11-16 20:22:58 +0000,"82.66239146199757, -35.24790523528779","-28.904095634292794, -52.98135408412902"
90,1972-04-07 16:34:41 +0100,1972-04-07 17:26:52 +0100,"18.042627205435537, 6.277216909994507","27.165909128902868, -157.70820116199198"
91,1987-04-12 03:43:01 +0100,1987-04-12 04:08:58 +0100,"81.13939009978395, 40.346299789290924","9.119032044381882, 43.90884040700058"
92,2011-10-07 12:34:36 +0100,2011-10-07 13:20:52 +0100,"73.40852670409188, -26.81961480076197","56.87401431564601, 102.71468637939387"
93,2008-04-13 11:11:36 +0100,2008-04-13 13:45:38 +0100,"-13.176153363665549, 157.77948193670392","4.372536103234765, -167.4896756490097"
94,1977-06-11 01:41:03 +0100,1977-06-11 03:16:20 +0100,"30.23850079764513, 88.59943573075316","-37.2729702080909, -145.9377785486618"
95,1997-07-25 09:00:52 +0100,1997-07-25 10:32:10 +0100,"-55.25161477758949, -19.07447832047336","0.4848299404404486, 51.88398943036202"
96,1997-04-23 01:36:12 +0100,1997-04-23 03:48:12 +0100,"81.34627792768438, -64.88084160333884","-70.06289359487945, 82.79370228166891"
97,1987-07-23 08:06:53 +0100,1987-07-23 08:20:49 +0100,"-16.665520539114354, 79.41190771168829","26.557982727479413, 178.79412619188264"
98,2010-03-15 15:39:49 +0000,2010-03-15 17:22:42 +0000,"-87.1744126902756, -85.76068486238457","-54.21661333842044, -154.44987302382827"
99,1970-08-27 05:28:54 +0100,1970-08-27 06:37:04 +0100,"-9.461983241665095, -147.25080501073418","34.806003594841116, 129.4657754947242"
0,1988-12-13 14:22:29 +0000,1988-12-13 14:56:29 +0000,"-60.85079984988886, -111.84796591061317","-63.66495012798744, -93.36768542366698"
1,1987-04-22 23:54:38 +0100,1987-04-23 02:19:22 +0100,"58.99157687218212, 54.009240793391854","-41.186724964696865, -58.300176439540536"
2,1981-01-09 08:15:53 +0000,1981-01-09 09:51:09 +0000,"-79.49104028845925, 14.753166565401273","10.152981708536231, -95.84489043784677"
3,1982-03-23 03:39:32 +0000,1982-03-23 03:52:58 +0000,"45.91814288629618, -120.08169845696793","5.90826412579699, -80.29577543897528"
4,1978-12-17 17:52:21 +0000,1978-12-17 18:17:07 +0000,"89.47197393430335, 125.54149657085117","12.90490646413916, -134.50334906062574"
5,2007-01-08 16:26:07 +0000,2007-01-08 18:32:25 +0000,"56.16439415776202, -152.14096221825508","-71.32005770744595, -149.7579414391388"
6,2010-03-24 20:19:34 +0000,2010-03-24 21:30:57 +0000,"1.6579312375809963, 76.6891558089302","10.042536362933262, -23.927726408025194"
7,1974-05-16 00:46:51 +0100,1974-05-16 00:48:17 +0100,"63.72487559336656, 57.34430324899361","87.26933592811852, -39.54875217486122"
8,1980-01-24 11:08:54 +0000,1980-01-24 13:34:34 +0000,"11.723994702134846, -36.75517280175018","26.340212428163753, 29.91231539558177"
9,2010-11-14 22:19:05 +0000,2010-11-15 00:54:18 +0000,"-27.557078755839186, -28.483940805657596","42.79647129807074, 134.72780534929973"
10,1994-07-04 12:44:56 +0100,1994-07-04 13:47:51 +0100,"-47.24415604700893, 22.85911805195005","49.68060567676093, 44.45589606077232"
11,1996-02-23 12:35:24 +0000,1996-02-23 15:01:19 +0000,"-21.05730729229964, 136.52846464118483","-19.92167418566045, 174.94842572548004"
12,2001-11-09 21:11:34 +0000,2001-11-09 21:30:43 +0000,"20.792770031781046, 178.65831555523573","11.032155761935385, -138.69231434611842"
13,1985-04-06 09:14:07 +0100,1985-04-06 10:31:34 +0100,"-66.98715440419478, -44.51157194718624","74.05753190904039, -59.81843285932426"
14,1971-01-06 16:06:13 +0100,1971-01-06 16:08:24 +0100,"30.67657315937464, 149.5132665120159","-1.0163236717425121, 92.34461051772922"
15,1984-01-14 18:52:36 +0000,1984-01-14 20:55:11 +0000,"49.883200123763686, -84.85155860881689","80.4117861960953, 145.23689615771298"
16,2001-04-18 16:13:05 +0100,2001-04-18 16:55:30 +0100,"-17.950762124012513, -8.832638256667906","20.744571570366205, 115.20982867007746"
17,1979-12-16 19:52:48 +0000,1979-12-16 22:32:40 +0000,"55.94222960882598, 170.41298519729844","-6.876134353171551, -154.89642600870485"
18,1994-08-25 16:28:50 +0100,1994-08-25 17:36:59 +0100,"-62.45283046910011, -179.10575762609503","19.087564427724985, -99.09182918487001"
19,2009-03-04 13:28:47 +0000,2009-03-04 15:56:00 +0000,"38.59716762023976, -47.74266975200436","8.471655024697029, 11.479179277961691"
20,2000-03-29 12:42:19 +0100,2000-03-29 14:34:30 +0100,"-49.79894769300293, 50.644241428167106","17.721732510827437, 61.78324909760582"
21,2008-10-23 10:18:08 +0100,2008-10-23 10:24:08 +0100,"16.6008740101893, 73.19473117144162","-42.33671087623489, -97.01455815542734"
22,2015-08-02 07:33:57 +0100,2015-08-02 08:23:31 +0100,"46.74780971182102, 78.18803648635924","32.086583596447056, 96.54509338315228"
23,2000-10-09 06:14:04 +0100,2000-10-09 07:45:26 +0100,"18.978758629365473, -128.67392028264214","54.228913868205694, -127.66169135773961"
24,2011-02-04 03:41:36 +0000,2011-02-04 04:39:14 +0000,"29.020450431911243, -58.38844604394515","-16.50275672193861, 163.6581683199026"
25,1975-07-15 23:28:35 +0100,1975-07-15 23:35:27 +0100,"-80.59798413919732, 133.79584227239712","25.364774181189233, 153.57443474081947"
26,1987-11-06 02:18:56 +0000,1987-11-06 03:06:45 +0000,"86.76919293306665, 23.327567090451822","8.174638241859057, -28.83670098468076"
27,2003-10-18 01:55:41 +0100,2003-10-18 02:28:54 +0100,"24.966080018665465, 129.68751776070587","-73.41967259204552, 99.42104583364335"
28,2014-08-08 09:51:05 +0100,2014-08-08 11:04:36 +0100,"89.9014776873143, 140.50653805730678","68.14858079896428, -109.88110749165013"
29,1996-08-07 04:06:03 +0100,1996-08-07 05:22:48 +0100,"78.88597564913036, -142.65653243014114","-3.631933447438257, -151.19894642966725"
30,1977-12-20 15:28:23 +0000,1977-12-20 17:50:05 +0000,"-13.341137545431408, 84.34312325086256","54.31238002970042, -105.98536662909565"
31,2005-08-02 22:08:11 +0100,2005-08-02 22:54:45 +0100,"-11.242203708727416, 89.92896154009361","42.951678092940995, -65.6963968169988"
32,2012-01-21 16:02:15 +0000,2012-01-21 16:17:50 +0000,"-19.565571174331822, -32.65554927061561","36.99867080717752, -12.407404091647408"
33,2006-05-30 14:41:26 +0100,2006-05-30 16:44:39 +0100,"65.4927993488198, 137.41446178403243","5.748669688348187, -39.40074644979421"
34,2013-01-06 23:28:27 +0000,2013-01-07 00:12:51 +0000,"50.658971680584756, 168.3552148051977","45.04815530439532, 22.369180781172332"
35,1979-12-06 15:11:49 +0000,1979-12-06 17:45:01 +0000,"-36.85675690126779, 98.73808529929624","-67.81911263251422, 175.25673587225293"
36,2009-11-06 22:21:08 +0000,2009-11-07 00:40:18 +0000,"59.32769091835334, 122.1511085005032","-54.03883601973054, 113.20965621028864"
37,2008-01-25 07:51:17 +0000,2008-01-25 08:22:37 +0000,"-43.26645252759796, 27.52673287779305","28.10621637249446, 133.33288287297216"
38,2010-09-02 03:37:45 +0100,2010-09-02 05:16:44 +0100,"-69.95538963895525, 20.675086788186462","88.56638574907817, 77.31920614378492"
39,1982-09-01 02:05:27 +0100,1982-09-01 02:08:22 +0100,"-58.86861214293103, 115.85885907844943","36.79321804818966, 111.82986473320904"
40,1993-03-19 18:51:55 +0000,1993-03-19 19:40:47 +0000,"-88.8299941568037, -101.00052337308699","-30.317086308940503, 40.64386020212356"
41,1980-07-03 21:38:28 +0100,1980-07-03 23:41:18 +0100,"-27.568455587374537, 0.9279710162746255","-78.17591480632854, 87.31077591561058"
42,1990-11-06 13:57:18 +0000,1990-11-06 14:54:33 +0000,"58.30769930788662, 111.80144923382034","-58.7410304552985, 32.771324729809635"
43,1999-06-07 05:16:08 +0100,1999-06-07 07:58:49 +0100,"-0.15950981253877217, -123.65546965147246","84.22776984826973, -125.67403931770363"
44,2001-11-29 10:10:27 +0000,2001-11-29 11:32:55 +0000,"42.609234388163486, 72.13954946982773","-17.107397075400357, 50.01015034048038"
45,1998-10-20 19:01:21 +0100,1998-10-20 20:01:21 +0100,"-22.746711027306844, 138.22246067980444","-22.654356895900477, 74.37313416749441"
46,2007-02-22 11:24:11 +0000,2007-02-22 11:51:19 +0000,"34.72596875623718, 98.23327403023666","32.50963084139232, 66.92901899398976"
47,1979-11-24 03:36:56 +0000,1979-11-24 05:37:52 +0000,"80.455854655325, -68.83829826392633","-76.93371283077407, -42.37398509693753"
48,1976-05-21 23:26:33 +0100,1976-05-22 00:35:48 +0100,"-48.609079913892806, -128.9546155238682","36.445210570890154, -84.27275149238704"
49,1984-11-24 12:02:45 +0000,1984-11-24 13:40:49 +0000,"76.22763716529474, -149.08575438841348","55.41388088642066, 94.63188774251967"
50,1979-07-17 17:53:19 +0100,1979-07-17 20:39:50 +0100,"61.39118588616054, -110.08008760316982","-60.22585651903578, -167.10350193794986"
51,2014-07-06 23:11:46 +0100,2014-07-06 23:28:30 +0100,"-27.303918498537037, 90.12314135174194","-58.194790491164156, 125.89621190019255"
52,1999-06-07 05:24:39 +0100,1999-06-07 05:57:26 +0100,"68.98436072286685, -54.85165108570909","-37.698417506656895, -114.05730675839914"
53,1993-02-04 03:43:48 +0000,1993-02-04 05:39:07 +0000,"-86.18131234937644, 25.53796101950448","35.229253616974205, -29.194383583001496"
54,1992-01-30 14:07:08 +0000,1992-01-30 16:26:59 +0000,"7.429084012457338, 32.99133370760546","-34.93130876053666, -138.43126962068317"
55,1998-08-03 22:57:03 +0100,1998-08-04 01:43:05 +0100,"57.140028795577024, -131.53115091995102","17.30041909549776, 127.7074756290591"
56,1983-09-07 20:07:02 +0100,1983-09-07 20:55:14 +0100,"72.74099799008806, -148.73142744887113","-30.63533550490935, -48.221364503332666"
57,2008-07-22 18:25:46 +0100,2008-07-22 20:21:38 +0100,"-53.15019683750241, -126.62679879287467","23.00866543066857, 62.322571711481686"
58,1997-12-31 20:46:02 +0000,1997-12-31 22:20:31 +0000,"-11.701717264573517, 116.53501965729794","89.79761783321749, 164.0431142543709"
59,1986-02-07 21:03:55 +0000,1986-02-07 21:57:51 +0000,"42.0390022525896, -63.00158096439742","39.668419447115866, 98.00360736888723"
60,2013-03-19 00:48:51 +0000,2013-03-19 02:03:03 +0000,"-23.051869437996004, -27.42459411507926","-35.900830888764546, 45.771125867438315"
61,1992-07-12 02:58:44 +0100,1992-07-12 04:38:43 +0100,"67.5060863270291, 49.15976734466619","87.61124185412075, 105.86109144360853"
62,1997-10-06 18:32:59 +0100,1997-10-06 20:13:28 +0100,"-66.056988529775, -174.64706187367952","51.48100875534547, 115.78437250036495"
63,1977-08-10 11:18:04 +0100,1977-08-10 13:19:40 +0100,"-9.606395851694131, -129.03397181252114","-36.90633471289915, 48.91300827102933"
64,1982-08-25 03:39:55 +0100,1982-08-25 05:40:14 +0100,"-69.01953988380812, 119.95390678984757","35.84000545291788, 172.50020348167521"
65,1999-04-10 16:10:44 +0100,1999-04-10 17:34:02 +0100,"-66.89205765437313, -151.82361954444815","6.24192482320376, 169.80182774798806"
66,1990-10-30 10:06:28 +0000,1990-10-30 10:43:12 +0000,"75.21650681435739, -73.92855433368095","-74.79245958218821, 95.00056994495947"
67,2002-10-14 12:33:24 +0100,2002-10-14 14:50:36 +0100,"-13.447834754821812, -25.883514077115137","31.479964207280773, -67.88513867200389"
68,1979-01-06 08:37:41 +0000,1979-01-06 10:53:07 +0000,"-45.16953402521604, 85.14756734032369","82.422028778016, 110.81751699539757"
69,1984-07-05 03:41:01 +0100,1984-07-05 04:44:29 +0100,"-3.148163666581226, -129.84868651677039","-23.371916210455367, 28.680743976913703"
70,2007-09-02 05:48:49 +0100,2007-09-02 06:14:31 +0100,"-3.4739932921964396, -61.94014469233741","4.307448211649714, -16.81504183445631"
71,1994-08-20 08:02:14 +0100,1994-08-20 10:37:54 +0100,"-85.38195316072053, 168.89756993487504","-53.512071099699114, 97.99124569609432"
72,1984-11-09 03:31:27 +0000,1984-11-09 04:31:12 +0000,"65.0087962580136, -82.39247538261982","-59.09379048397208, -75.26739704599349"
73,1999-02-16 12:03:28 +0000,1999-02-16 13:56:41 +0000,"-66.60895946465413, -81.8665486066692","43.111829524681326, 73.4071797523288"
74,2002-01-07 10:36:48 +0000,2002-01-07 12:02:08 +0000,"-75.90232646656389, 134.29004900714978","-29.175381455879126, -65.15674770050714"
75,2014-05-06 09:57:00 +0100,2014-05-06 11:13:47 +0100,"32.82660246139187, 67.5767389870548","-27.4165987767894, -60.08473139627924"
76,1973-11-14 14:08:51 +0000,1973-11-14 16:17:58 +0000,"84.20644247557664, -57.098870142072755","15.949398242180266, -169.81985571202483"
77,1973-11-21 16:58:44 +0000,1973-11-21 19:38:00 +0000,"34.914621462190595, 2.0975663333794614","-7.996670734206106, -71.8724564273728"
78,2000-10-21 10:53:22 +0100,2000-10-21 12:24:28 +0100,"-31.04674090208124, -71.48538426178176","-37.10332154291138, 10.031086516371346"
79,1978-04-05 15:34:49 +0100,1978-04-05 16:48:35 +0100,"12.07964185609005, 13.22389776312778","-30.174645551114978, 88.47240866602141"
80,1988-05-02 08:24:31 +0100,1988-05-02 09:35:02 +0100,"-42.91926186099694, -62.39237460044018","-85.10687216445379, 174.65366861538223"
81,2005-02-28 15:16:07 +0000,2005-02-28 17:20:34 +0000,"-2.332343823320727, 2.7834326641878704","-3.6401639040970935, -41.94103841545376"
82,1988-08-28 04:27:31 +0100,1988-08-28 05:50:59 +0100,"-47.676260407080825, -8.682275708444706","32.56754416178002, -137.47830786933105"
83,2007-05-02 05:45:36 +0100,2007-05-02 08:31:31 +0100,"-3.329449562163717, -169.97191058444582","50.043549675496195, 59.15303927428482"
84,1987-09-17 15:52:28 +0100,1987-09-17 15:58:05 +0100,"-61.529601095718476, -31.836443944523552","-75.39713740288319, 151.61709364434006"
85,1991-05-30 17:11:17 +0100,1991-05-30 18:22:40 +0100,"-18.36455127027513, 64.95400454730495","-26.313490507795663, -19.37252830901508"
86,1979-07-26 01:33:07 +0100,1979-07-26 03:33:08 +0100,"14.517022392465776, 27.55830059872156","-65.34939943438098, -21.109358350228007"
87,1998-05-21 10:37:06 +0100,1998-05-21 12:46:17 +0100,"34.44563839443637, -120.57321164703227","62.60644822875014, -89.06706524951743"
88,1995-07-31 03:17:31 +0100,1995-07-31 03:30:36 +0100,"1.3983417218643694, 38.24822375089738","-16.34163209933105, 109.45720564339507"
89,2009-04-18 08:39:26 +0100,2009-04-18 10:41:01 +0100,"-43.99297777921055, -130.9444662476197","54.724930897709925, -30.099454229216974"
90,2013-07-22 02:51:26 +0100,2013-07-22 05:27:07 +0100,"9.226151123168293, 10.860552143167354","13.742860735649515, -126.11010608125721"
